timestamp,current_speed,load_weight,state,hash_id
2025-08-11T20:51:15.696619,0.09686753316383766,0.0,idle,a2e5d0275fcb73eb51dbffaa6aad52d50d002f2e3e48014bbcc50e735156858c
2025-08-11T20:51:16.196080,0.09487505006344524,0.0,idle,7918df1d0b4455cdc0646ae0478fc2f9e736741a353aa642c8b26436e3d098c8
2025-08-11T20:51:16.696245,0.10694793182488005,0.0,idle,c435f5a96a19cea9ba643fa5d70cdb7b368bc3708f0b30f561dfd1bccfee590d
2025-08-11T20:51:17.196823,0.1014890771314925,0.0,idle,6d75e2bad5f72f8e6d84f18a6e5e2fcb174c6b2687acec37516326ee6df160de
2025-08-11T20:51:17.697316,0.09592246990518548,0.0,idle,c03b9a51ec6d462acc0c7d0e491ed5d52a815ef6b8a6442101c66d47892b1a1e
2025-08-11T20:51:18.197841,0.10422101496206404,0.0,idle,430fff97285db99465979f3e0a68cf1d56dacb2946c204273dc4967ccaf614ad
2025-08-11T20:51:18.698327,0.09370349074917408,0.0,idle,ba3421ec744841ac7cf4a1091a656e009d59113cd91a15f6484a102a112f6689
2025-08-11T20:51:19.198928,0.08732699294062342,0.0,idle,0782e7bdc08652c898ded501015100778c1c3a3ed22e6bb61170d6c3ac052d22
2025-08-11T20:51:19.699056,0.08487353068050102,0.0,idle,2292207305dc86b410559f4d7660fe4d48b53772d3f6f30531075438001a8798
2025-08-11T20:51:20.199693,0.08056476770268711,0.0,idle,31507a844225f948ac24e114f76f1ed60b0e417584b875b415cc9c5928774fa0
2025-08-11T20:51:20.700172,0.0859381945545029,0.0,idle,e79c05758d3490a37ada86c99eb9245131e8f74bbc004c43565c19640da74676
2025-08-11T20:51:21.200246,0.07651193864374568,0.0,idle,7d75c17c38d05571b47741f96a6d691ecf525928195cec54dc3c4450376039f3
2025-08-11T20:51:21.700755,0.08683135712469517,0.0,idle,3b881099e2d2674099576984e6cf97355f35aa3257dad807eba9b6d54258975b
2025-08-11T20:51:22.201292,0.08460082079627063,0.0,idle,fd5c894c193ae4c557f27b1118e4844cd84aba38da5f26daca69b7b6972019f5
2025-08-11T20:51:22.703234,0.07625545296995577,0.0,idle,5c34011116ed3ab1ed51d55014f259cdaf39dda176a88d6ccacab9defaf8968f
2025-08-11T20:51:23.203273,0.07206785820336933,0.0,idle,10cbd2588c4a91cbfcdfc1c525c5b6662c2b200ebeb6d23c365214cf38b07a8a
2025-08-11T20:51:23.703823,0.0708706460045367,0.0,idle,2cf8f6a5dc6d7b0796ea6c62a0cbba275a21b25cbc9b073c8a13d81dcf337abe
2025-08-11T20:51:24.204266,0.08103722705124972,0.0,idle,12c1aeae7117d6901ca719094c3e0a171a936b64aeb0ebfffe3e0f8b686154ea
2025-08-11T20:51:24.704784,0.08458718550383382,0.0,idle,bfeba795667af949ce71d464aa104acb8a2b98b595f4aee0a768eb77e69bb146
2025-08-11T20:51:25.205362,0.08093495513999843,0.0,idle,575524f5b09f239fadea2aab09c4526d4902a9f428c808d9e7789fb6fa1b0b43
2025-08-11T20:51:25.705542,0.08081325393857632,0.0,idle,5ef7f23b77acfbf8809ff4dbc04d72ba446013408c3d6c746c0bfdf49a7c8a74
2025-08-11T20:51:26.206079,0.08059872590001425,0.0,idle,d8bcc45ffd7ac29b33c2cbe39cd4c165f61c464d2a35542b19785b98aa14c71a
